HS Code,Unit
53031000,KGM
53039000,KGM
53050100,KGM
53050210,KGM
53050220,KGM
53050230,KGM
53050900,KGM
53061000,KGM
53062000,KGM
53071000,KGM
53072000,KGM
53081000,KGM
53082000,KGM
530890,
530890100,KGM
530890900,KGM
53091100,KGM
53091900,KGM
53092100,KGM
53092900,KGM
531010,
531010100,KGM
531010900,KGM
53109000,KGM
53110100,KGM
53110200,KGM
53110900,KGM
540110,
540110100,KGM
540110900,KGM
540120,
540120100,KGM
540120900,KGM
54021100,KGM
54021900,KGM
54022000,KGM
54023100,KGM
54023200,KGM
540233,
540233100,KGM
540233900,KGM
54023400,KGM
54023900,KGM
540244,
540244100,KGM
540244200,KGM
540244900,KGM
54024500,KGM
540246,
540246100,KGM
540246900,KGM
540247,
540247100,KGM
540247900,KGM
54024800,KGM
54024900,KGM
54025100,KGM
54025200,KGM
54025300,KGM
54025900,KGM
54026100,KGM
54026200,KGM
54026300,KGM
54026900,KGM
54031000,KGM
540331,
540331100,KGM
540331900,KGM
540332,
540332100,KGM
540332900,KGM
540333,
540333100,KGM
540333900,KGM
540339,
540339100,KGM
540339900,KGM
540341,
540341100,KGM
540341900,KGM
54034200,KGM
54034900,KGM
54041100,KGM
54041200,KGM
54041900,KGM
54049000,KGM
5405000,KGM
5406000,KGM
540710,
540710200,KGM
540710910,KGM
540710990,KGM
54072000,KGM
54073000,KGM
540741,
540741100,KGM
540741900,KGM
54074200,KGM
54074300,KGM
54074400,KGM
54075100,KGM
54075200,KGM
54075300,KGM
54075400,KGM
540761,
540761100,KGM
540761900,KGM
540769,
540769100,KGM
540769900,KGM
54077100,KGM
54077200,KGM
54077300,KGM
54077400,KGM
54078100,KGM
54078200,KGM
54078300,KGM
54078400,KGM
54079100,KGM
54079200,KGM
54079300,KGM
54079400,KGM
540810,
540810100,KGM
540810900,KGM
54082100,KGM
54082200,KGM
54082300,KGM
54082400,KGM
54083100,KGM
54083200,KGM
54083300,KGM
54083400,KGM
55011100,KGM
55011900,KGM
55012000,KGM
55013000,KGM
55014000,KGM
55019000,KGM
55021000,KGM
55029000,KGM
55031100,KGM
55031900,KGM
550320,
550320100,KGM
550320900,KGM
55033000,KGM
55034000,KGM
550390,
550390100,KGM
550390900,KGM
55041000,KGM
55049000,KGM
55051000,KGM
55052000,KGM
55061000,KGM
55062000,KGM
55063000,KGM
55064000,KGM
55069000,KGM
5507000,KGM
550810,
550810100,KGM
550810900,KGM
550820,
550820100,KGM
550820900,KGM
55091100,KGM
55091200,KGM
55092100,KGM
55092200,KGM
55093100,KGM
55093200,KGM
55094100,KGM
55094200,KGM
55095100,KGM
550952,
550952100,KGM
550952900,KGM
55095300,KGM
55095900,KGM
55096100,KGM
55096200,KGM
55096900,KGM
55099100,KGM
55099200,KGM
55099900,KGM
55101100,KGM
55101200,KGM
55102000,KGM
55103000,KGM
55109000,KGM
551110,
551110100,KGM
551110900,KGM
551120,
551120100,KGM
551120900,KGM
55113000,KGM
55121100,KGM
55121900,KGM
55122100,KGM
55122900,KGM
55129100,KGM
55129900,KGM
55131100,KGM
55131200,KGM
55131300,KGM
55131900,KGM
55132100,KGM
55132300,KGM
55132900,KGM
55133100,KGM
55133900,KGM
55134100,KGM
55134900,KGM
55141100,KGM
55141200,KGM
55141900,KGM
55142100,KGM
55142200,KGM
55142300,KGM
55142900,KGM
55143000,KGM
55144100,KGM
55144200,KGM
55144300,KGM
55144900,KGM
55151100,KGM
55151200,KGM
55151300,KGM
55151900,KGM
55152100,KGM
55152200,KGM
55152900,KGM
55159100,KGM
551599,
551599100,KGM
551599900,KGM
55161100,KGM
55161200,KGM
55161300,KGM
55161400,KGM
55162100,KGM
55162200,KGM
55162300,KGM
55162400,KGM
55163100,KGM
55163200,KGM
55163300,KGM
55163400,KGM
55164100,KGM
55164200,KGM
55164300,KGM
55164400,KGM
55169100,KGM
55169200,KGM
55169300,KGM
55169400,KGM
56012100,KGM
560122,
560122100,KGM
560122900,KGM
56012900,KGM
560130,
560130100,KGM
560130200,KGM
560130900,KGM
56021000,KGM
56022100,KGM
56022900,KGM
56029000,KGM
56031100,KGM
56031200,KGM
56031300,KGM
56031400,KGM
56039100,KGM
56039200,KGM
56039300,KGM
56039400,KGM
56041000,KGM
560490,
560490100,KGM
560490200,KGM
560490300,KGM
560490900,KGM
5605000,KGM
5606000,KGM
56072100,KGM
56072900,KGM
56074100,KGM
56074900,KGM
560750,
560750100,KGM
560750900,KGM
560790,
560790100,KGM
560790210,KGM
560790220,KGM
560790300,KGM
560790900,KGM
56081100,KGM
560819,
560819200,KGM
560819900,KGM
560890,
560890100,KGM
560890900,KGM
5609000,KGM
570110,
570110100,m2
570110900,m2
570190,
570190110,m2
570190190,m2
570190200,m2
570190910,m2
570190990,m2
57021000,m2
57022000,m2
57023100,m2
57023200,m2
570239,
570239100,m2
570239200,m2
570239900,m2
570241,
570241100,m2
570241900,m2
570242,
570242100,m2
570242900,m2
570249,
570249110,m2
570249190,m2
570249200,m2
570249910,m2
570249990,m2
570250,
570250100,m2
570250200,m2
570250900,m2
570291,
570291100,m2
570291900,m2
570292,
570292100,m2
570292900,m2
570299,
570299110,m2
570299190,m2
570299200,m2
570299910,m2
570299990,m2
570310,
570310100,m2
570310200,m2
570310300,m2
570310900,m2
57032100,m2
570329,
570329100,m2
570329900,m2
57033100,m2
570339,
570339100,m2
570339900,m2
570390,
570390110,m2
570390190,m2
570390210,m2
570390220,m2
570390290,m2
570390910,m2
570390920,m2
570390930,m2
570390990,m2
57041000,m2
57042000,m2
57049000,m2
57050110,m2
57050190,m2
57050210,m2
57050290,m2
57050910,m2
57050920,m2
57050990,m2
580110,
580110100,KGM
580110900,KGM
580121,
580121100,KGM
580121900,KGM
580122,
580122100,KGM
580122900,KGM
580123,
580123100,KGM
580123900,KGM
580126,
580126100,KGM
580126900,KGM
580127,
580127100,KGM
580127900,KGM
580131,
580131100,KGM
580131900,KGM
580132,
580132100,KGM
580132900,KGM
580133,
580133100,KGM
580133900,KGM
580136,
580136100,KGM
580136900,KGM
580137,
580137110,KGM
580137120,KGM
580137910,KGM
580137920,KGM
580190,
580190110,KGM
580190190,KGM
580190910,KGM
580190990,KGM
580210,
580210100,KGM
580210900,KGM
580220,
580220100,KGM
580220900,KGM
580230,
580230100,KGM
580230200,KGM
580230300,KGM
580230900,KGM
58030100,KGM
58030200,KGM
58030300,KGM
58030900,KGM
580410,
580410110,KGM
580410190,KGM
580410210,KGM
580410290,KGM
580410910,KGM
580410990,KGM
580421,
580421100,KGM
580421900,KGM
580429,
580429100,KGM
580429900,KGM
58043000,KGM
58050100,KGM
58050900,KGM
580610,
580610100,KGM
580610200,KGM
580610900,KGM
580620,
580620100,KGM
580620900,KGM
580631,
580631100,KGM
580631200,KGM
580631300,KGM
580631900,KGM
580632,
580632100,KGM
580632400,KGM
580632500,KGM
580632900,KGM
580639,
580639100,KGM
580639910,KGM
580639920,KGM
580639930,KGM
580639990,KGM
58064000,KGM
58071000,KGM
580790,
580790100,KGM
580790900,KGM
580810,
580810100,KGM
580810900,KGM
580890,
580890100,KGM
580890900,KGM
5809000,KGM
58101000,KGM
58109100,KGM
58109200,KGM
58109900,KGM
58110100,KGM
58110900,KGM
59011000,KGM
590190,
590190100,KGM
590190200,KGM
590190900,KGM
590210,
590210110,KGM
590210190,KGM
590210910,KGM
590210990,KGM
590220,
590220200,KGM
590220910,KGM
590220990,KGM
59029000,KGM
590310,
590310100,KGM
590310900,KGM
59032000,KGM
590390,
590390100,KGM
590390900,KGM
59041000,m2
59049000,m2
59050100,m2
59050900,m2
59061000,KGM
59069100,KGM
590699,
590699100,KGM
590699900,KGM
59070100,KGM
59070300,KGM
59070400,KGM
59070500,KGM
59070600,KGM
59070900,KGM
59080100,KGM
59080900,KGM
59090100,KGM
59090900,KGM
5910000,KGM
59111000,KGM
59112000,KGM
59113100,KGM
59113200,KGM
59114000,KGM
591190,
591190100,KGM
591190900,KGM
60011000,KGM
60012100,KGM
60012200,KGM
60012900,KGM
60019100,KGM
600192,
600192200,KGM
600192300,KGM
600192900,KGM
60019900,KGM
60024000,KGM
60029000,KGM
60031000,KGM
60032000,KGM
60033000,KGM
60034000,KGM
60039000,KGM
600410,
600410100,KGM
600410900,KGM
60049000,KGM
60052100,KGM
60052200,KGM
60052300,KGM
60052400,KGM
60053500,KGM
600536,
600536100,KGM
600536900,KGM
600537,
600537100,KGM
600537900,KGM
600538,
600538100,KGM
600538900,KGM
600539,
600539100,KGM
600539900,KGM
60054100,KGM
60054200,KGM
60054300,KGM
60054400,KGM
600590,
600590100,KGM
600590900,KGM
60061000,KGM
60062100,KGM
60062200,KGM
60062300,KGM
60062400,KGM
600631,
600631100,KGM
600631200,KGM
600631900,KGM
600632,
600632100,KGM
600632200,KGM
600632900,KGM
600633,
600633100,KGM
600633900,KGM
600634,
600634100,KGM
600634900,KGM
600641,
600641100,KGM
600641900,KGM
600642,
600642100,KGM
600642900,KGM
600643,
600643100,KGM
600643900,KGM
600644,
600644100,KGM
600644900,KGM
60069000,KGM
61012000,UNT
61013000,UNT
61019000,UNT
61021000,UNT
61022000,UNT
61023000,UNT
61029000,UNT
61031000,UNT
61032200,UNT
61032300,UNT
61032900,UNT
61033100,UNT
61033200,UNT
61033300,UNT
610339,
610339100,UNT
610339900,UNT
61034100,UNT
61034200,UNT
61034300,UNT
61034900,UNT
61041300,UNT
610419,
610419200,UNT
610419900,UNT
61042200,UNT
61042300,UNT
61042900,UNT
61043100,UNT
61043200,UNT
61043300,UNT
61043900,UNT
61044100,UNT
61044200,UNT
61044300,UNT
61044400,UNT
61044900,UNT
61045100,UNT
61045200,UNT
61045300,UNT
61045900,UNT
61046100,UNT
61046200,UNT
61046300,UNT
61046900,UNT
61051000,UNT
610520,
610520100,UNT
610520200,UNT
61059000,UNT
61061000,UNT
61062000,UNT
61069000,UNT
61071100,UNT
61071200,UNT
61071900,UNT
61072100,UNT
61072200,UNT
61072900,UNT
61079100,UNT
61079900,UNT
61081100,UNT
610819,
610819200,UNT
610819300,UNT
610819400,UNT
610819900,UNT
61082100,UNT
61082200,UNT
61082900,UNT
61083100,UNT
61083200,UNT
61083900,UNT
61089100,UNT
61089200,UNT
61089900,UNT
610910,
610910100,UNT
610910200,UNT
610990,
610990100,UNT
610990200,UNT
610990300,UNT
61101100,UNT
61101200,UNT
61101900,UNT
61102000,UNT
61103000,UNT
61109000,UNT
61112000,KGM
61113000,KGM
611190,
611190100,KGM
611190900,KGM
61121100,UNT
61121200,UNT
61121900,UNT
61122000,UNT
61123100,UNT
61123900,UNT
611241,
611241100,UNT
611241900,UNT
611249,
611249100,UNT
611249900,UNT
61130100,KGM
61130300,KGM
61130400,KGM
61130900,KGM
61142000,KGM
611430,
611430200,KGM
611430900,KGM
611490,
611490100,KGM
611490900,KGM
611510,
611510100,KGM
611510900,KGM
61152100,KGM
61152200,KGM
611529,
611529100,KGM
611529900,KGM
611530,
611530100,KGM
611530900,KGM
61159400,KGM
61159500,KGM
61159600,KGM
61159900,KGM
611610,
611610100,KGM
611610900,KGM
61169100,KGM
61169200,KGM
61169300,KGM
61169900,KGM
611710,
611710100,UNT
611710900,UNT
611780,
611780110,KGM
611780190,KGM
611780200,KGM
611780900,KGM
61179000,KGM
620120,
620120100,UNT
620120900,UNT
620130,
620130100,UNT
620130900,UNT
620140,
620140100,UNT
620140900,UNT
620190,
620190110,UNT
620190190,UNT
620190210,UNT
620190290,UNT
620190900,UNT
620220,
620220100,UNT
620220900,UNT
620230,
620230100,UNT
620230900,UNT
620240,
620240100,UNT
620240900,UNT
620290,
620290100,UNT
620290200,UNT
620290900,UNT
62031100,UNT
62031200,UNT
620319,
620319110,UNT
620319190,UNT
620319210,UNT
620319290,UNT
620319900,UNT
620322,
620322100,UNT
620322900,UNT
62032300,UNT
620329,
620329100,UNT
620329900,UNT
62033100,UNT
620332,
620332100,UNT
620332900,UNT
62033300,UNT
62033900,UNT
62034100,UNT
620342,
620342100,UNT
620342900,UNT
62034300,UNT
620349,
620349100,UNT
620349900,UNT
62041100,UNT
620412,
620412100,UNT
620412900,UNT
62041300,UNT
620419,
620419110,UNT
620419190,UNT
620419900,UNT
62042100,UNT
620422,
620422100,UNT
620422900,UNT
62042300,UNT
620429,
620429100,UNT
620429900,UNT
62043100,UNT
620432,
620432100,UNT
620432900,UNT
62043300,UNT
620439,
620439110,UNT
620439190,UNT
620439900,UNT
62044100,UNT
620442,
620442100,UNT
620442900,UNT
62044300,UNT
62044400,UNT
620449,
620449100,UNT
620449900,UNT
62045100,UNT
620452,
620452100,UNT
620452900,UNT
62045300,UNT
620459,
620459100,UNT
620459900,UNT
62046100,UNT
62046200,UNT
62046300,UNT
62046900,UNT
620520,
620520100,UNT
620520200,UNT
620520900,UNT
620530,
620530100,UNT
620530900,UNT
620590,
620590100,UNT
620590910,UNT
620590920,UNT
620590990,UNT
620610,
620610100,UNT
620610900,UNT
62062000,UNT
620630,
620630100,UNT
620630900,UNT
62064000,UNT
62069000,UNT
62071100,UNT
62071900,UNT
620721,
620721100,UNT
620721900,UNT
62072200,UNT
620729,
620729100,UNT
620729900,UNT
62079100,KGM
620799,
620799100,KGM
620799900,KGM
62081100,UNT
62081900,UNT
620821,
620821100,UNT
620821900,UNT
62082200,UNT
620829,
620829100,UNT
620829900,UNT
620891,
620891100,KGM
620891900,KGM
620892,
620892100,KGM
620892900,KGM
620899,
620899100,KGM
620899900,KGM
620920,
620920300,KGM
620920400,KGM
620920900,KGM
620930,
620930100,KGM
620930300,KGM
620930400,KGM
620930900,KGM
62099000,KGM
621010,
621010110,KGM
621010190,KGM
621010900,KGM
621020,
621020200,UNT
621020300,UNT
621020400,UNT
621020900,UNT
621030,
621030200,UNT
621030300,UNT
621030400,UNT
621030900,UNT
621040,
621040100,KGM
621040200,KGM
621040900,KGM
621050,
621050100,KGM
621050200,KGM
621050900,KGM
62111100,UNT
62111200,UNT
62112000,UNT
621132,
621132100,KGM
621132200,KGM
621132900,KGM
621133,
621133100,KGM
621133200,KGM
621133300,KGM
621133400,KGM
621133900,KGM
621139,
621139100,KGM
621139200,KGM
621139300,KGM
621139400,KGM
621139900,KGM
621142,
621142100,KGM
621142200,KGM
621142300,KGM
621142900,KGM
621143,
621143100,KGM
621143200,KGM
621143300,KGM
621143400,KGM
621143500,KGM
621143600,KGM
621143700,KGM
621143900,KGM
621149,
621149100,KGM
621149200,KGM
621149310,KGM
621149390,KGM
621149500,KGM
621149600,KGM
621149900,KGM
621210,
621210110,KGM
621210190,KGM
621210910,KGM
621210990,KGM
621220,
621220100,KGM
621220900,KGM
621230,
621230100,KGM
621230900,KGM
621290,
621290110,KGM
621290120,KGM
621290190,KGM
621290910,KGM
621290920,KGM
621290990,KGM
621320,
621320100,KGM
621320900,KGM
621390,
621390110,KGM
621390190,KGM
621390910,KGM
621390990,KGM
621410,
621410100,UNT
621410900,UNT
62142000,UNT
621430,
621430100,UNT
621430900,UNT
621440,
621440100,UNT
621440900,UNT
621490,
621490100,UNT
621490900,UNT
621510,
621510100,KGM
621510900,KGM
621520,
621520100,KGM
621520900,KGM
621590,
621590100,KGM
621590900,KGM
62160100,KGM
62160910,KGM
62160920,KGM
62160990,KGM
621710,
621710100,KGM
621710900,KGM
62179000,KGM
63011000,UNT
63012000,KGM
630130,
630130100,KGM
630130900,KGM
630140,
630140100,KGM
630140900,KGM
630190,
630190100,KGM
630190900,KGM
63021000,KGM
63022100,KGM
630222,
630222100,KGM
630222900,KGM
63022900,KGM
63023100,KGM
630232,
630232100,KGM
630232900,KGM
63023900,KGM
63024000,KGM
630251,
630251100,KGM
630251900,KGM
63025300,KGM
630259,
630259100,KGM
630259900,KGM
63026000,KGM
63029100,KGM
63029300,KGM
630299,
630299100,KGM
630299900,KGM
63031200,KGM
630319,
630319100,KGM
630319900,KGM
63039100,KGM
63039200,KGM
63039900,KGM
63041100,KGM
630419,
630419100,KGM
630419200,KGM
630419900,KGM
63042000,KGM
630491,
630491100,KGM
630491900,KGM
63049200,KGM
63049300,KGM
63049900,KGM
630510,
630510110,KGM
630510190,KGM
630510210,KGM
630510290,KGM
63052000,KGM
630532,
630532100,KGM
630532200,KGM
630532900,KGM
630533,
630533100,KGM
630533200,KGM
630533900,KGM
630539,
630539100,KGM
630539200,KGM
630539900,KGM
630590,
630590100,KGM
630590200,KGM
630590900,KGM
63061200,KGM
630619,
630619100,KGM
630619200,KGM
630619900,KGM
63062200,KGM
630629,
630629100,KGM
630629900,KGM
63063000,KGM
630640,
630640100,KGM
630640900,KGM
630690,
630690100,KGM
630690910,KGM
630690990,KGM
630710,
630710100,KGM
630710200,KGM
630710900,KGM
63072000,KGM
630790,
630790300,KGM
630790400,KGM
630790610,KGM
630790690,KGM
630790700,KGM
630790800,KGM
630790900,KGM
6308000,KGM
6309000,KGM
631010,
631010100,KGM
631010900,KGM
631090,
631090100,KGM
631090900,KGM
64011000,2u
640192,
640192100,2u
640192900,2u
640199,
640199100,2u
640199900,2u
64021200,2u
640219,
640219100,2u
640219900,2u
64022000,2u
640291,
640291100,2u
640291910,2u
640291920,2u
640291990,2u
640299,
640299100,2u
640299200,2u
640299900,2u
64031200,2u
640319,
640319100,2u
640319200,2u
640319300,2u
640319900,2u
64032000,2u
64034000,2u
64035100,2u
640359,
640359100,2u
640359900,2u
640391,
640391100,2u
640391200,2u
640391300,2u
640391900,2u
640399,
640399100,2u
640399200,2u
640399300,2u
640399900,2u
640411,
640411100,2u
640411200,2u
640411900,2u
640419,
640419100,2u
640419900,2u
64042000,2u
64051000,2u
64052000,2u
64059000,2u
640610,
640610100,KGM
640610900,KGM
640620,
640620100,KGM
640620200,KGM
640690,
640690100,KGM
640690210,KGM
640690220,KGM
640690230,KGM
640690290,KGM
640690410,KGM
640690420,KGM
640690490,KGM
640690510,KGM
640690520,KGM
640690590,KGM
640690910,KGM
640690990,KGM
6501000,KGM
6502000,KGM
6504000,KGM
65050100,KGM
65050200,KGM
65050900,KGM
650610,
650610100,UNT
650610200,UNT
650610300,UNT
650610400,UNT
650610900,UNT
65069100,KGM
650699,
650699100,KGM
650699900,KGM
6507000,KGM
66011000,UNT
66019100,UNT
66019900,UNT
6602000,UNT
66032000,KGM
660390,
660390100,KGM
660390200,KGM
6701000,KGM
67021000,KGM
670290,
670290100,KGM
670290200,KGM
670290900,KGM
6703000,KGM
67041100,KGM
67041900,KGM
67042000,KGM
67049000,KGM
6801000,KGM
68021000,KGM
68022100,KGM
68022300,KGM
680229,
680229100,KGM
680229900,KGM
680291,
680291100,KGM
680291900,KGM
68029200,KGM
680293,
680293100,KGM
680293900,KGM
68029900,KGM
6803000,KGM
68041000,KGM
68042100,KGM
68042200,KGM
68042300,KGM
68043000,KGM
68051000,KGM
68052000,KGM
68053000,KGM
68061000,KGM
68062000,KGM
68069000,KGM
68071000,KGM
680790,
680790100,KGM
680790900,KGM
68080200,KGM
68080400,KGM
68080910,KGM
68080990,KGM
68091100,KGM
680919,
680919100,KGM
680919900,KGM
680990,
680990100,KGM
680990900,KGM
68101100,KGM
681019,
681019100,KGM
681019900,KGM
681091,
681091100,KGM
681091900,KGM
68109900,KGM
681140,
681140100,KGM
681140210,KGM
681140220,KGM
681140290,KGM
681140300,KGM
681140400,KGM
681140500,KGM
681140900,KGM
68118100,KGM
681182,
681182100,KGM
681182200,KGM
681182900,KGM
681189,
681189100,KGM
681189200,KGM
681189300,KGM
681189900,KGM
681280,
681280200,KGM
681280300,KGM
681280500,KGM
681280900,KGM
681291,
681291100,KGM
681291900,KGM
681299,
681299200,KGM
681299300,KGM
681299400,KGM
681299510,KGM
681299590,KGM
681299900,KGM
681320,
681320100,KGM
681320900,KGM
68138100,KGM
68138900,KGM
68141000,KGM
68149000,KGM
68151100,KGM
68151200,KGM
681513,
681513100,KGM
681513900,KGM
681519,
681519100,KGM
681519200,KGM
681519900,KGM
68152000,KGM
68159100,KGM
68159900,KGM
6901000,KGM
69021000,KGM
69022000,KGM
69029000,KGM
69031000,KGM
69032000,KGM
69039000,KGM
69041000,"1,000u"
69049000,KGM
69051000,KGM
69059000,KGM
6906000,KGM
690721,
690721100,m2
690721210,m2
690721220,m2
690721230,m2
690721240,m2
690721910,m2
690721920,m2
690721930,m2
690721940,m2
690722,
690722110,m2
690722120,m2
690722130,m2
690722140,m2
690722910,m2
690722920,m2
690722930,m2
690722940,m2
690723,
690723110,m2
690723120,m2
690723130,m2
690723140,m2
690723910,m2
690723920,m2
690723930,m2
690723940,m2
690730,
690730110,m2
690730190,m2
690730910,m2
690730990,m2
690740,
690740100,m2
690740210,m2
690740220,m2
690740910,m2
690740920,m2
69091100,KGM
69091200,KGM
69091900,KGM
69099000,KGM
69101000,UNT
69109000,UNT
69111000,KGM
69119000,KGM
6912000,KGM
691310,
691310100,KGM
691310900,KGM
691390,
691390100,KGM
691390900,KGM
69141000,KGM
69149000,KGM
7001000,KGM
70021000,KGM
70022000,KGM
700231,
700231100,KGM
700231900,KGM
700232,
700232100,KGM
700232300,KGM
700232400,KGM
700232900,KGM
700239,
700239100,KGM
700239200,KGM
700239900,KGM
700312,
700312100,m2
700312200,m2
700312900,m2
700319,
700319100,m2
700319200,m2
700319900,m2
700320,
700320100,m2
700320900,m2
700330,
700330100,m2
700330900,m2
700420,
700420100,m2
700420200,m2
700420900,m2
700490,
700490100,m2
700490200,m2
700490900,m2
700510,
700510100,m2
700510900,m2
700521,
700521100,m2
700521200,m2
700521900,m2
700529,
700529100,m2
700529200,m2
700529900,m2
700530,
700530100,m2
700530900,m2
70060100,KGM
70060900,KGM
700711,
700711100,KGM
700711200,KGM
700711900,KGM
700719,
700719100,m2
700719900,m2
700721,
700721100,KGM
700721200,KGM
700721900,KGM
700729,
700729100,m2
700729900,m2
7008000,KGM
70091000,KGM
70099100,KGM
70099200,KGM
70101000,KGM
70102000,KGM
701090,
701090100,KGM
701090400,KGM
701090910,KGM
701090990,KGM
701110,
701110100,KGM
701110900,KGM
70112000,KGM
70119000,KGM
70131000,KGM
70132200,KGM
70132800,KGM
70133300,KGM
70133700,KGM
70134100,KGM
70134200,KGM
70134900,KGM
70139100,KGM
70139900,KGM
70140100,KGM
70140900,KGM
70151000,KGM
701590,
701590100,KGM
701590900,KGM
70161000,KGM
70169000,KGM
701710,
701710100,KGM
701710900,KGM
70172000,KGM
70179000,KGM
701810,
701810100,KGM
701810900,KGM
70182000,KGM
701890,
701890100,KGM
701890900,KGM
70191100,KGM
70191200,KGM
70191300,KGM
70191400,KGM
70191500,KGM
70191900,KGM
70196100,KGM
70196200,KGM
70196300,KGM
70196400,KGM
70196500,KGM
70196600,KGM
70196900,KGM
70197100,KGM
70197200,KGM
70197300,KGM
701980,
701980100,KGM
701980200,KGM
701990,
701990200,KGM
701990300,KGM
701990400,KGM
701990500,KGM
701990900,KGM
70200,
70200110,KGM
70200190,KGM
70200200,KGM
70200300,KGM
70200400,KGM
70200900,KGM
71011000,KGM
71012100,KGM
71012200,KGM
71021000,carat
71022100,carat
71022900,carat
71023100,carat
71023900,carat
710310,
710310100,KGM
710310200,KGM
710310900,KGM
710391,
710391100,carat
710391900,carat
71039900,carat
710410,
710410100,KGM
710410200,KGM
71042100,KGM
71042900,KGM
71049100,KGM
71049900,KGM
71051000,carat
71059000,KGM
71061000,KGM
71069100,KGM
71069200,KGM
7107000,KGM
71081100,KGM
710812,
710812100,KGM
710812900,KGM
71081300,KGM
71082000,KGM
7109000,KGM
711011,
711011100,KGM
711011900,KGM
71101900,KGM
711021,
711021100,KGM
711021900,KGM
71102900,KGM
711031,
711031100,KGM
711031900,KGM
71103900,KGM
711041,
711041100,KGM
711041900,KGM
71104900,KGM
71110100,KGM
71110900,KGM
71123000,KGM
71129100,KGM
71129200,KGM
711299,
711299100,KGM
711299900,KGM
711311,
711311100,KGM
711311900,KGM
711319,
711319100,KGM
711319900,KGM
711320,
711320100,KGM
711320900,KGM
71141100,KGM
71141900,KGM
71142000,KGM
71151000,KGM
711590,
711590100,KGM
711590200,KGM
711590900,KGM
71161000,KGM
71162000,KGM
711711,
711711100,KGM
711711900,KGM
711719,
711719100,KGM
711719200,KGM
711719900,KGM
711790,
711790100,KGM
711790200,KGM
711790940,KGM
711790990,KGM
711810,
711810100,KGM
711810900,KGM
711890,
711890100,KGM
711890200,KGM
711890900,KGM
72011000,KGM
72012000,KGM
72015000,KGM
72021100,KGM
72021900,KGM
72022100,KGM
72022900,KGM
72023000,KGM
72024100,KGM
72024900,KGM
72025000,KGM
72026000,KGM
72027000,KGM
72028000,KGM
72029100,KGM
72029200,KGM
72029300,KGM
72029900,KGM
72031000,KGM
72039000,KGM
72041000,KGM
72042100,KGM
72042900,KGM
72043000,KGM
72044100,KGM
72044900,KGM
72045000,KGM
72051000,KGM
72052100,KGM
72052900,KGM
720610,
720610100,KGM
720610900,KGM
72069000,KGM
72071100,KGM
720712,
720712100,KGM
720712900,KGM
72071900,KGM
720720,
720720100,KGM
720720210,KGM
720720290,KGM
720720910,KGM
720720920,KGM
720720990,KGM
72081000,KGM
72082500,KGM
72082600,KGM
720827,
720827110,KGM
720827190,KGM
720827910,KGM
720827990,KGM
72083600,KGM
72083700,KGM
72083800,KGM
720839,
720839100,KGM
720839200,KGM
720839300,KGM
720839400,KGM
720839900,KGM
72084000,KGM
72085100,KGM
72085200,KGM
72085300,KGM
720854,
720854100,KGM
720854900,KGM
720890,
720890100,KGM
720890200,KGM
720890900,KGM
72091500,KGM
720916,
720916100,KGM
720916900,KGM
720917,
720917100,KGM
720917900,KGM
720918,
720918100,KGM
720918910,KGM
720918990,KGM
72092500,KGM
720926,
720926100,KGM
720926900,KGM
720927,
720927100,KGM
720927900,KGM
720928,
720928100,KGM
720928900,KGM
720990,
720990100,KGM
720990900,KGM
721011,
721011100,KGM
721011900,KGM
721012,
721012100,KGM
721012900,KGM
721020,
721020100,KGM
721020900,KGM
721030,
721030110,KGM
721030120,KGM
721030190,KGM
721030910,KGM
721030990,KGM
721041,
721041110,KGM
721041120,KGM
721041190,KGM
721041910,KGM
721041990,KGM
721049,
721049110,KGM
721049140,KGM
721049150,KGM
721049160,KGM
721049170,KGM
721049180,KGM
721049190,KGM
721049910,KGM
721049990,KGM
72105000,KGM
721061,
721061110,KGM
721061120,KGM
721061190,KGM
721061910,KGM
721061920,KGM
721061990,KGM
721069,
721069110,KGM
721069190,KGM
721069910,KGM
721069990,KGM
721070,
721070120,KGM
721070130,KGM
721070190,KGM
721070210,KGM
721070290,KGM
721070910,KGM
721070990,KGM
721090,
721090100,KGM
721090900,KGM
721113,
721113120,KGM
721113130,KGM
721113140,KGM
721113190,KGM
721113920,KGM
721113930,KGM
721113990,KGM
721114,
721114140,KGM
721114150,KGM
721114160,KGM
721114170,KGM
721114190,KGM
721114940,KGM
721114950,KGM
721114990,KGM
721119,
721119130,KGM
721119140,KGM
721119190,KGM
721119910,KGM
721119990,KGM
721123,
721123100,KGM
721123200,KGM
721123300,KGM
721123900,KGM
721129,
721129100,KGM
721129200,KGM
721129300,KGM
721129900,KGM
721190,
721190110,KGM
721190120,KGM
721190130,KGM
721190140,KGM
721190190,KGM
721190910,KGM
721190990,KGM
721210,
721210110,KGM
721210140,KGM
721210190,KGM
721210940,KGM
721210990,KGM
721220,
721220100,KGM
721220200,KGM
721220900,KGM
721230,
721230110,KGM
721230120,KGM
721230130,KGM
721230140,KGM
721230190,KGM
721230900,KGM
721240,
721240110,KGM
721240120,KGM
721240130,KGM
721240140,KGM
721240190,KGM
721240910,KGM
721240990,KGM
721250,
721250140,KGM
721250190,KGM
721250230,KGM
721250240,KGM
721250290,KGM
721250930,KGM
721250940,KGM
721250990,KGM
721260,
721260110,KGM
721260120,KGM
721260190,KGM
721260910,KGM
721260990,KGM
721310,
